AÑO;MES;ENTIDAD_PRESTADORA;CONCESION;UNIDAD_DE_PEAJE;SENTIDO_DE_COBRO_EN_UNIDAD_DE_PEAJE;TOTAL_VEHICULOS_PAGANTES;TOTAL_VEHICULO_EXONERADOS;TOTAL_DE_VEHICULOS_EXONERADOS_EVENTOS_EXTRAORDINARIOS;TOTAL_VEHICULOS_EVADIDOS
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;DESCENDENTE;4730;26;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;2975;14;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;2987;11;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;ASCENDENTE;2737;28;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;DESCENDENTE;3999;12;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;3534;21;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;3275;23;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;DESCENDENTE;4606;38;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;3603;29;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;ASCENDENTE;4022;15;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;3441;23;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;2709;22;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;3859;14;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;ASCENDENTE;2407;25;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;2904;7;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;2749;8;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;ASCENDENTE;4568;15;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;2876;8;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;3414;26;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;2656;18;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;ASCENDENTE;4771;35;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;ASCENDENTE;2517;9;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;2576;24;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;DESCENDENTE;3123;12;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;2631;19;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;2172;12;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;2929;9;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;3612;5;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;ASCENDENTE;4874;23;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;2693;23;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;DESCENDENTE;4597;35;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;2953;12;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;3417;28;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;DESCENDENTE;3498;4;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;DESCENDENTE;2534;4;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;ASCENDENTE;5100;15;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;DESCENDENTE;4630;27;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;ASCENDENTE;2724;25;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;ASCENDENTE;4918;17;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;2229;3;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;ASCENDENTE;1906;14;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;ASCENDENTE;2702;17;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;DESCENDENTE;2908;10;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;3340;27;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;3486;9;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;3184;9;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;DESCENDENTE;4362;30;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;2920;12;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;ASCENDENTE;4506;20;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;ASCENDENTE;4288;15;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;ASCENDENTE;2563;23;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;ASCENDENTE;4149;16;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;3266;23;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;2943;33;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;3619;26;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;DESCENDENTE;2774;8;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;ASCENDENTE;1792;24;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;DESCENDENTE;4578;26;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;3466;26;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;ASCENDENTE;4657;23;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;2720;21;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;DESCENDENTE;4970;34;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;DESCENDENTE;2975;10;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;3196;4;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;2935;14;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;DESCENDENTE;3434;9;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;DESCENDENTE;2893;8;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;2706;18;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;2587;24;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;DESCENDENTE;4954;30;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;ASCENDENTE;2689;23;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;2194;19;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;ASCENDENTE;2818;26;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;DESCENDENTE;2892;9;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;3389;27;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;ASCENDENTE;2921;17;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;1639;5;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;3496;31;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;3528;29;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;ASCENDENTE;3038;21;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;3359;52;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;3180;13;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;3042;11;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;2442;20;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;2583;20;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;ASCENDENTE;4058;22;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;DESCENDENTE;4642;48;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;DESCENDENTE;4508;24;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;DESCENDENTE;2824;14;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;3496;9;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;2713;27;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;3273;25;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;2779;9;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;ASCENDENTE;4086;15;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;DESCENDENTE;3477;9;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;ASCENDENTE;4281;26;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;3197;27;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;DESCENDENTE;2811;11;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;3615;18;0;0
2019;1;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;3218;11;0;0
2019;2;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;3352;27;0;0
2019;2;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;2462;21;0;0
2019;2;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;DESCENDENTE;4537;25;0;0
2019;2;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;3310;28;0;0
2019;2;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;2766;23;0;0
2019;2;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;2001;21;0;0
2019;2;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;DESCENDENTE;2806;12;0;0
2019;2;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;DESCENDENTE;2561;6;0;0
2019;2;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;ASCENDENTE;4978;12;0;0
2019;2;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;2701;16;0;0
2019;2;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;3713;25;0;0
2019;2;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;402+760;ASCENDENTE;3643;16;0;0
2019;2;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;DESCENDENTE;2442;24;0;0
2019;2;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;FORTALEZA;ASCENDENTE;2869;12;0;0
2019;2;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;ASCENDENTE;3719;20;0;0
2019;2;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;ASCENDENTE;4091;20;0;0
2019;2;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;HUARMEY;ASCENDENTE;3212;32;0;0
2019;2;AUTOPISTA DEL NORTE S.A.C.;RED VIAL N° 4: TRAMOS VIALES PATIVILCA - SANTA - TRUJILLO Y PUERTO SALAVERRY - EMPALME R01N;VIRÚ;DESCENDENTE;4887;41;0;0
